Business Name,Review,Reviewer Name,Review Text,place_id,reviewUrl,Business Rating,Total Reviews,Address,website,phone,Country Code,Category,review_label,empty_review,og_lang_code,Review Text Translated,mapped_category,review_length,topic_relevance
Prime Supermarket,1,qi Feng,"Used to shop here as it is near, but the price is outrageous sometimes. And now, some items require you to take a photo of the barcode to get an additional discount, You have to show it to the cashier, OTHERWISE YOU WILL BE PAYING EXTRA.

My mum has forgotten about it sometimes because it requires 3 4 photo taking of the barcode. It’s ridiculous.

It shouldn't be the customer's job to take a photo of the barcode just to get a discount.
It’s an outrageously outdated method. Clearly shows the company is sleeping and being lazy.

During the digital migration, it was handled poorly, resulting in some loss of points. It appeared suddenly and there weren’t any plans to push out this migration progressively.

Out of nowhere. A manual membership card wasn’t accepted. You have to download their crappy app (that hang and couldn’t even load properly, doing it at the cashier will just hold up the queue).
You are serving the senior generation. You shouldn't expect the elderly to understand so quickly to migrate their membership digitally or take a photo of the barcode to get an additional discount.

Really poor quality of service and poor management to make customers' lives easier.",ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Ob05YWnRjVXB4YmpoUFkxTjVWbEJuVXpWWFUyYxAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CAIQACodChtycF9oOnNoNXZtcUpxbjhPY1N5VlBnUzVXU2c%7C0cNM1skXIj0%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,1,0,en,"Used to shop here as it is near, but the price is outrageous sometimes. And now, some items require you to take a photo of the barcode to get an additional discount, You have to show it to the cashier, OTHERWISE YOU WILL BE PAYING EXTRA.

My mum has forgotten about it sometimes because it requires 3 4 photo taking of the barcode. It’s ridiculous.

It shouldn't be the customer's job to take a photo of the barcode just to get a discount.
It’s an outrageously outdated method. Clearly shows the company is sleeping and being lazy.

During the digital migration, it was handled poorly, resulting in some loss of points. It appeared suddenly and there weren’t any plans to push out this migration progressively.

Out of nowhere. A manual membership card wasn’t accepted. You have to download their crappy app (that hang and couldn’t even load properly, doing it at the cashier will just hold up the queue).
You are serving the senior generation. You shouldn't expect the elderly to understand so quickly to migrate their membership digitally or take a photo of the barcode to get an additional discount.

Really poor quality of service and poor management to make customers' lives easier.",Supermarket,204,0.4699818193912506
Prime Supermarket,5,ratha suresh,,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21STVNUWjZValJQUzNoWGRqSlhiMlZSWDNwYVFsRRAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CAIQACodChtycF9oOmRMSTZ6UjRPS3hXdjJXb2VRX3paQlE%7C0cNJpBMm5ie%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,1,,,Supermarket,0,0.0
Prime Supermarket,5,Chenjie Huang,"很大~方便,24小时",ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGSmJIcE1OVTVZVjNVeVJGRklVSGx6U2t4TFpHYxAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CAIQACodChtycF9oOlFJbHpMNU5YV3UyRFFIUHlzSkxLZGc%7C0cKu4KudzL3%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,0,zh-CN,"Very large ~ convenient, 24 hours",Supermarket,6,0.11937158554792404
Prime Supermarket,4,chua leon,A bit small but overall good because also 24/7 you can get things easily. Fresh food too,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VLWHMyWXlzNm9ySHlnRRAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEKXs2Yys6orHygE%7CCgwIpI6hwgYQqI3EugM%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,1,0,en,A bit small but overall good because also 24/7 you can get things easily. Fresh food too,Supermarket,17,0.4280112683773041
Prime Supermarket,5,Matt Swarovski,,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJdW0xcjIycy1pUXdnRRAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEIum1r22s-iQwgE%7CCgsIw-G7wQYQuJ3dCg%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,1,,,Supermarket,0,0.0
Prime Supermarket,5,chin huat chang,,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKLUtqLVRBeXJDYmVREAE!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEJ-Kj-TAyrCbeQ%7CCgwIrsaPwQYQ-NzX9QI%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,1,,,Supermarket,0,0.0
Prime Supermarket,3,Jason,Full of inconsiderate smokers and drinkers urined in the public instead of going to toilet,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvblplRmNBEAE!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEICAgMConZeFcA%7CCgwI8JyNwAYQkPSd-gE%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,3,0,en,Full of inconsiderate smokers and drinkers urined in the public instead of going to toilet,Supermarket,15,0.14665848016738892
Prime Supermarket,4,Thomson Lim,"too expensive, very less discounts",ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRMThMdGdRRRAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEICAgMDQ18LtgQE%7CCgwIio3UvgYQ8M7ctgM%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,0,en,"too expensive, very less discounts",Supermarket,5,0.48831409215927124
Prime Supermarket,5,Fung Chul Yean,Fast and convenient,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURZMFBxdUx3EAE!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEICAgIDY0PquLw%7CCgwIrYKPvgYQ4KTUkQE%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,0,en,Fast and convenient,Supermarket,3,0.34822726249694824
Prime Supermarket,5,Nick Loo,,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURnbC1PRGJnEAE!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEICAgMDgl-ODbg%7CCgwIy6aFvgYQsJaEqQM%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,1,,,Supermarket,0,0.0
Prime Supermarket,1,MING WEI,,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBNGJfaHlnRRAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEICAgMCA4b_hygE%7CCgwI24r5vAYQyIXr4QE%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,1,,,Supermarket,0,0.0
Prime Supermarket,5,Samuel Yong,,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNLbE55eDFRRRAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEICAgICKlNyx1QE%7CCgsIk5e2vAYQ0NfbLQ%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,1,,,Supermarket,0,0.0
Prime Supermarket,5,Johnkennedy S,,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2anVLM1d3EAE!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEICAgICvjuK3Ww%7CCgwI0q_jugYQ8J-AzAM%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,1,,,Supermarket,0,0.0
Prime Supermarket,4,Balan G,Low price all goods have here ...,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1MXZfaDl3RRAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEICAgICu1v_h9wE%7CCgwI9rypugYQyOSi0AI%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,1,0,en,Low price all goods have here ...,Supermarket,7,0.39163270592689514
Prime Supermarket,5,Md Jabead,Very good market,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzZzZqeDFnRRAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEICAgID3g6jx1gE%7CCgwI2rPruQYQuKLSkgM%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,0,en,Very good market,Supermarket,3,0.20712481439113617
Prime Supermarket,1,Boon Jie Chai,Cramped space and slow cashier,ChIJhYB_Y5kP2jER2c0QSdbUyvA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYcDdISWtnRRAB!2m1!1s0x0:0xf0cad4d64910cdd9!3m1!1s2@1:CIHM0ogKEICAgICXp7HIkgE%7CCgwIotbYuAYQgJGLrwE%7C?hl=en,4.0,898,"962 Jurong West Street 91, #01-300",http://www.primesupermarket.com/,+65 6791 8921,SG,Supermarket,0,0,en,Cramped space and slow cashier,Supermarket,5,0.4360925257205963
AcuMed Medical (Joo Koon),1,lee sueh cheng,"Break time close at 12pm. But 10.15am already stop register. Make me confuse is the Indian women let other ppl register on 1030am. And I check with him, she told me fully appointments. Is not fare ! Hope have a good excuse. Thanks ~",ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5M1lqbEJORmxEVmxwa1RteFFXVFYxYzFOaFRHYxAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CAIQACodChtycF9oOl93YjlBNFlDVlpkTmxQWTV1c1NhTGc%7C0cVPYPilWrC%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,2,0,en,"Break time close at 12pm. But 10.15am already stop register. Make me confuse is the Indian women let other ppl register on 1030am. And I check with him, she told me fully appointments. Is not fare ! Hope have a good excuse. Thanks ~",Medical clinic,44,0.29075103998184204
AcuMed Medical (Joo Koon),1,Zhihui Tey,The Indian staff look like impatient.,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pSWE0zaGlWR2t3U205U2NsbEhlV3hPWm1ZMmNHYxAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CAIQACodChtycF9oOjRXM3hiVGkwSm9ScllHeWxOZmY2cGc%7C0cCx64RGwRu%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,2,0,en,The Indian staff look like impatient.,Medical clinic,6,0.1859351098537445
AcuMed Medical (Joo Koon),5,Edwin Yun,Excellent and friendly service from Shyam. She is helpful in guiding me to do the spirometry test.,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQNzJrckxuM0pua3RRRRAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEP72krLn3JnktQE%7CCgwIhrPAwQYQsPyFxwM%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,Excellent and friendly service from Shyam. She is helpful in guiding me to do the spirometry test.,Medical clinic,17,0.09429960697889328
AcuMed Medical (Joo Koon),5,K T,Receptionist is polite and friendly. Great service,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNejN4dDZSNVlic0RREAE!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEMz3xt6R5YbsDQ%7CCgsIwuv1wAYQ-JWqBw%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,Receptionist is polite and friendly. Great service,Medical clinic,7,0.16893960535526276
AcuMed Medical (Joo Koon),5,Eric Hoi,The nurse at the reception very helpful and kind,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfNklhZkF3EAE!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgID_6IafAw%7CCgsI6Ji9vAYQiKPaGg%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,The nurse at the reception very helpful and kind,Medical clinic,9,0.31933313608169556
AcuMed Medical (Joo Koon),1,Mohamed Faizal,"Clinic doesn’t open on time and don’t be fooled by appointment slots, the clinic doesn’t open in advance for first appointments either",ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfOEw3Yl93RRAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgID_8L7b_wE%7CCgsIpeO7vAYQ6IC_TQ%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,"Clinic doesn’t open on time and don’t be fooled by appointment slots, the clinic doesn’t open in advance for first appointments either",Medical clinic,22,0.4337672293186188
AcuMed Medical (Joo Koon),5,Norizam Ijam,"First time coming here, a very helpful front desk aka",ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2OVlfaHpnRRAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgICv9Y_hzgE%7CCgwI5bDwugYQ8OuJjAI%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,"First time coming here, a very helpful front desk aka",Medical clinic,10,0.177424818277359
AcuMed Medical (Joo Koon),5,黄晓晓,,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2M0xMXzB3RRAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgICv3LL_0wE%7CCgsIydLYugYQoLOnUg%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,0,1,,,Medical clinic,0,0.0
AcuMed Medical (Joo Koon),5,Vincent Wong,"The Indian staff  is very helpful and  courteous

She is a patient staff
Well done",ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQcDl1SFlnEAE!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgIDPp9uHYg%7CCgwI__HJugYQ2Jz2mAM%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,"The Indian staff  is very helpful and  courteous

She is a patient staff
Well done",Medical clinic,15,0.29149767756462097
AcuMed Medical (Joo Koon),5,Irwan Omar,"First time coming here on 3/12 for my ear test. Luckily my company booked an appointment for us for the test. If not you have to wait. Salute to a lady who’s doing so called a one man show in the clinic. She has to do the registration, the paperwork , she’s the one who did the test for us. Just WOW… A very strong lady indeed… still she can put on a beautiful smile during that busy time. A very dedicated lady she is. Thank you Mam… I admire your dedication.",ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQeWY2dHFBRRAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgIDPyf6tqAE%7CCgwIjLK8ugYQ6MqMsQM%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,"First time coming here on 3/12 for my ear test. Luckily my company booked an appointment for us for the test. If not you have to wait. Salute to a lady who’s doing so called a one man show in the clinic. She has to do the registration, the paperwork , she’s the one who did the test for us. Just WOW… A very strong lady indeed… still she can put on a beautiful smile during that busy time. A very dedicated lady she is. Thank you Mam… I admire your dedication.",Medical clinic,92,0.36562496423721313
AcuMed Medical (Joo Koon),5,Andy Chai,Good clinic nurse miss Shyam and helpful even i come nearing closing time.really thankful for this clinic.,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQNGJ5OF9BRRAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgIDP4by8_AE%7CCgwI1Yi6ugYQ2LO8kAI%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,Good clinic nurse miss Shyam and helpful even i come nearing closing time.really thankful for this clinic.,Medical clinic,17,0.28645822405815125
AcuMed Medical (Joo Koon),5,Kong Po Foo,"I want to thank the receptionist Ms.Shamala who helped me cut through the queue when I was rushing to catch my flight. Her quick assistance and kindness made a stressful situation much easier. I truly appreciate her excellent service!""",ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNQeUthbzVRRRAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgICPyKao5QE%7CCgsIh876uQYQ2Kf_fg%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,"I want to thank the receptionist Ms.Shamala who helped me cut through the queue when I was rushing to catch my flight. Her quick assistance and kindness made a stressful situation much easier. I truly appreciate her excellent service!""",Medical clinic,39,0.27105283737182617
AcuMed Medical (Joo Koon),5,Sze Qi Lem,"The staff  here services very good. I not sure I can use my company medical claims or not , she very helpful to help me check it. Really thanks a lot.",ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzbTVxTGd3RRAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgID3m5qLgwE%7CCgwIo77wuQYQ0NSLvwM%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,"The staff  here services very good. I not sure I can use my company medical claims or not , she very helpful to help me check it. Really thanks a lot.",Medical clinic,31,0.34742796421051025
AcuMed Medical (Joo Koon),5,Low Siang Ngoh,The nurse is friendly and nice,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzNjV5MnBBRRAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgID365y2pAE%7CCgsI0vnvuQYQ6OuGYg%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,0,0,en,The nurse is friendly and nice,Medical clinic,6,0.33348190784454346
AcuMed Medical (Joo Koon),5,Panneer Selvam,Very good helping to staff thanks mam,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzcTgzTGNBEAE!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgID3q83LcA%7CCgwI_tnvuQYQsLv9wgM%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,Very good helping to staff thanks mam,Medical clinic,7,0.2773090600967407
AcuMed Medical (Joo Koon),5,Kenny Tham,印度护士很有善，又会帮助我。,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzcTZIc2pnRRAB!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgID3q6HsjgE%7CCgwIxc_vuQYQ0PyzyQM%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,zh-CN,Indian nurses are very kind and will help me.,Medical clinic,9,0.28555160760879517
AcuMed Medical (Joo Koon),5,Hafiz Zulhafiz,Staf good service,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzcS03LUF3EAE!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgID3q-7-Aw%7CCgwI_cvvuQYQ4LHQgAI%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,0,0,en,Staf good service,Medical clinic,3,0.2721172571182251
AcuMed Medical (Joo Koon),3,eva tan,"According to the others comments,I feel they tried to improving the service. Nurse is friendly",ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzX05Ud1VnEAE!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgID3_NTwUg%7CCgsI4sLRuQYQ0J-Haw%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,1,0,en,"According to the others comments,I feel they tried to improving the service. Nurse is friendly",Medical clinic,15,0.38965651392936707
AcuMed Medical (Joo Koon),5,Chong fatt ng,,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzdk9iNVFREAE!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgID3vOb5QQ%7CCgwI0ZzRuQYQ8JT7wwI%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,0,1,,,Medical clinic,0,0.0
AcuMed Medical (Joo Koon),5,Andrew Nelson,,ChIJ9e3t90sF2jERFcR33s3hrac,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzdlByMEpBEAE!2m1!1s0x0:0xa7ade1cdde77c415!3m1!1s2@1:CIHM0ogKEICAgID3vPr0JA%7CCgsI7prRuQYQ6KX0Uw%7C?hl=en,3.3,63,"1 Joo Koon Cir, #01-23 FairPrice Joo Koon",,+65 6861 5755,SG,Walk-in clinic,0,1,,,Medical clinic,0,0.0
Jem,4,Ronn Chan,"Huge mall with lots of things to eat and shop
There’s ikea too",ChIJb20nHg8Q2jERuBnOGGnuq-s,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KS1FURmhjakJ3YzBaSk5IbzJhWE51YTNSWk1XYxAB!2m1!1s0x0:0xebabee6918ce19b8!3m1!1s2@1:CAIQACodChtycF9oOnJKQTFhcjBwc0ZJNHo2aXNua3RZMWc%7C0cdHAyEwe0D%7C?hl=en,4.3,17448,50 Jurong Gateway Rd,http://www.jem.sg/,+65 6225 5536,SG,Shopping mall,1,0,en,"Huge mall with lots of things to eat and shop
There’s ikea too",Shopping mall,13,0.4187026917934418
Jem,5,Martreen Lai,Great mall with good food options. Great place to spend the day. Great reward program (Lendlesse). Adjacent to West gate so even more options. Difficult to find parking over weekends.,ChIJb20nHg8Q2jERuBnOGGnuq-s,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SaFVYSkdOWEZpTkU1cE5rVjBlSGhyUjJaNmRYYxAB!2m1!1s0x0:0xebabee6918ce19b8!3m1!1s2@1:CAIQACodChtycF9oOnRhUXJGNXFiNE5pNkV0eHhrR2Z6dXc%7C0cchToD8HHw%7C?hl=en,4.3,17448,50 Jurong Gateway Rd,http://www.jem.sg/,+65 6225 5536,SG,Shopping mall,1,0,en,Great mall with good food options. Great place to spend the day. Great reward program (Lendlesse). Adjacent to West gate so even more options. Difficult to find parking over weekends.,Shopping mall,30,0.38772884011268616
